date_time,leaf.wet.min,RH,DP,precip,soil.temp,SR,temp,wind,location,date,hour,Eto,res.wind,v.pressure,leaf.wet.mV,id,trial,hpi
1/16/2019 13:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/16/2019,13,NA,NA,NA,NA,8230,NA,NA
1/16/2019 14:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/16/2019,14,NA,NA,NA,NA,8231,NA,NA
1/16/2019 15:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/16/2019,15,NA,NA,NA,NA,8232,NA,NA
1/16/2019 16:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/16/2019,16,NA,NA,NA,NA,8233,NA,NA
1/16/2019 17:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/16/2019,17,NA,NA,NA,NA,8234,NA,NA
1/16/2019 18:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/16/2019,18,NA,NA,NA,NA,8235,NA,NA
1/16/2019 19:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/16/2019,19,NA,NA,NA,NA,8236,NA,NA
1/16/2019 20:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/16/2019,20,NA,NA,NA,NA,8237,NA,NA
1/16/2019 21:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/16/2019,21,NA,NA,NA,NA,8238,NA,NA
1/16/2019 22:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/16/2019,22,NA,NA,NA,NA,8239,NA,NA
1/16/2019 23:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/16/2019,23,NA,NA,NA,NA,8240,NA,NA
1/17/2019 0:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/17/2019,0,NA,NA,NA,NA,8241,NA,NA
1/17/2019 1:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/17/2019,1,NA,NA,NA,NA,8242,NA,NA
1/17/2019 2:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/17/2019,2,NA,NA,NA,NA,8243,NA,NA
1/17/2019 3:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/17/2019,3,NA,NA,NA,NA,8244,NA,NA
1/17/2019 4:00,0,NA,NA,0,NA,NA,NA,NA,SP,1/17/2019,4,NA,NA,NA,NA,8245,NA,NA
1/17/2019 5:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/17/2019,5,NA,NA,NA,NA,8246,NA,NA
1/17/2019 6:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/17/2019,6,NA,NA,NA,NA,8247,NA,NA
1/17/2019 7:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/17/2019,7,NA,NA,NA,NA,8248,NA,NA
1/17/2019 8:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/17/2019,8,NA,NA,NA,NA,8249,NA,NA
1/17/2019 9:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/17/2019,9,NA,NA,NA,NA,8250,NA,NA
1/17/2019 10:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/17/2019,10,NA,NA,NA,NA,8251,NA,NA
1/17/2019 11:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/17/2019,11,NA,NA,NA,NA,8252,NA,NA
1/17/2019 12:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/17/2019,12,NA,NA,NA,NA,8253,NA,NA
1/17/2019 13:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/17/2019,13,NA,NA,NA,NA,8254,NA,NA
1/17/2019 14:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/17/2019,14,NA,NA,NA,NA,8255,NA,NA
1/17/2019 15:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/17/2019,15,NA,NA,NA,NA,8256,NA,NA
1/17/2019 16:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/17/2019,16,NA,NA,NA,NA,8257,NA,NA
1/17/2019 17:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/17/2019,17,NA,NA,NA,NA,8258,NA,NA
1/17/2019 18:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/17/2019,18,NA,NA,NA,NA,8259,NA,NA
1/17/2019 19:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/17/2019,19,NA,NA,NA,NA,8260,NA,NA
1/17/2019 20:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/17/2019,20,NA,NA,NA,NA,8261,NA,NA
1/17/2019 21:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/17/2019,21,NA,NA,NA,NA,8262,NA,NA
1/17/2019 22:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/17/2019,22,NA,NA,NA,NA,8263,NA,NA
1/17/2019 23:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/17/2019,23,NA,NA,NA,NA,8264,NA,NA
1/18/2019 0:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/18/2019,0,NA,NA,NA,NA,8265,NA,NA
1/18/2019 1:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/18/2019,1,NA,NA,NA,NA,8266,NA,NA
1/18/2019 2:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/18/2019,2,NA,NA,NA,NA,8267,NA,NA
1/18/2019 3:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/18/2019,3,NA,NA,NA,NA,8268,NA,NA
1/18/2019 4:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/18/2019,4,NA,NA,NA,NA,8269,NA,NA
1/18/2019 5:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/18/2019,5,NA,NA,NA,NA,8270,NA,NA
1/18/2019 6:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/18/2019,6,NA,NA,NA,NA,8271,NA,NA
1/18/2019 7:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/18/2019,7,NA,NA,NA,NA,8272,NA,NA
1/18/2019 8:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/18/2019,8,NA,NA,NA,NA,8273,NA,NA
1/18/2019 9:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/18/2019,9,NA,NA,NA,NA,8274,NA,NA
1/18/2019 10:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/18/2019,10,NA,NA,NA,NA,8275,NA,NA
1/18/2019 11:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/18/2019,11,NA,NA,NA,NA,8276,NA,NA
1/18/2019 12:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/18/2019,12,NA,NA,NA,NA,8277,NA,NA
1/18/2019 13:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/18/2019,13,NA,NA,NA,NA,8278,NA,NA
1/18/2019 14:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/18/2019,14,NA,NA,NA,NA,8279,NA,NA
1/18/2019 15:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/18/2019,15,NA,NA,NA,NA,8280,NA,NA
1/18/2019 16:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/18/2019,16,NA,NA,NA,NA,8281,NA,NA
1/18/2019 17:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/18/2019,17,NA,NA,NA,NA,8282,NA,NA
1/18/2019 18:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/18/2019,18,NA,NA,NA,NA,8283,NA,NA
1/18/2019 19:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/18/2019,19,NA,NA,NA,NA,8284,NA,NA
1/18/2019 20:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/18/2019,20,NA,NA,NA,NA,8285,NA,NA
1/18/2019 21:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/18/2019,21,NA,NA,NA,NA,8286,NA,NA
1/18/2019 22:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/18/2019,22,NA,NA,NA,NA,8287,NA,NA
1/18/2019 23:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/18/2019,23,NA,NA,NA,NA,8288,NA,NA
1/19/2019 0:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/19/2019,0,NA,NA,NA,NA,8289,NA,NA
1/19/2019 1:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/19/2019,1,NA,NA,NA,NA,8290,NA,NA
1/19/2019 2:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/19/2019,2,NA,NA,NA,NA,8291,NA,NA
1/19/2019 3:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/19/2019,3,NA,NA,NA,NA,8292,NA,NA
1/19/2019 4:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/19/2019,4,NA,NA,NA,NA,8293,NA,NA
1/19/2019 5:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/19/2019,5,NA,NA,NA,NA,8294,NA,NA
1/19/2019 6:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/19/2019,6,NA,NA,NA,NA,8295,NA,NA
1/19/2019 7:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/19/2019,7,NA,NA,NA,NA,8296,NA,NA
1/19/2019 8:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/19/2019,8,NA,NA,NA,NA,8297,NA,NA
1/19/2019 9:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/19/2019,9,NA,NA,NA,NA,8298,NA,NA
1/19/2019 10:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/19/2019,10,NA,NA,NA,NA,8299,NA,NA
1/19/2019 11:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/19/2019,11,NA,NA,NA,NA,8300,NA,NA
1/19/2019 12:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/19/2019,12,NA,NA,NA,NA,8301,NA,NA
1/19/2019 13:00,0,NA,NA,0,NA,NA,NA,NA,SP,1/19/2019,13,NA,NA,NA,NA,8302,NA,NA
1/19/2019 14:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/19/2019,14,NA,NA,NA,NA,8303,NA,NA
1/19/2019 15:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/19/2019,15,NA,NA,NA,NA,8304,NA,NA
1/19/2019 16:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/19/2019,16,NA,NA,NA,NA,8305,NA,NA
1/19/2019 17:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/19/2019,17,NA,NA,NA,NA,8306,NA,NA
1/19/2019 18:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/19/2019,18,NA,NA,NA,NA,8307,NA,NA
1/19/2019 19:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/19/2019,19,NA,NA,NA,NA,8308,NA,NA
1/19/2019 20:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/19/2019,20,NA,NA,NA,NA,8309,NA,NA
1/19/2019 21:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/19/2019,21,NA,NA,NA,NA,8310,NA,NA
1/19/2019 22:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/19/2019,22,NA,NA,NA,NA,8311,NA,NA
1/19/2019 23:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/19/2019,23,NA,NA,NA,NA,8312,NA,NA
1/20/2019 0:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/20/2019,0,NA,NA,NA,NA,8313,NA,NA
1/20/2019 1:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/20/2019,1,NA,NA,NA,NA,8314,NA,NA
1/20/2019 2:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/20/2019,2,NA,NA,NA,NA,8315,NA,NA
1/20/2019 3:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/20/2019,3,NA,NA,NA,NA,8316,NA,NA
1/20/2019 4:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/20/2019,4,NA,NA,NA,NA,8317,NA,NA
1/20/2019 5:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/20/2019,5,NA,NA,NA,NA,8318,NA,NA
1/20/2019 6:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/20/2019,6,NA,NA,NA,NA,8319,NA,NA
1/20/2019 7:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/20/2019,7,NA,NA,NA,NA,8320,NA,NA
1/20/2019 8:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/20/2019,8,NA,NA,NA,NA,8321,NA,NA
1/20/2019 9:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/20/2019,9,NA,NA,NA,NA,8322,NA,NA
1/20/2019 10:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/20/2019,10,NA,NA,NA,NA,8323,NA,NA
1/20/2019 11:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/20/2019,11,NA,NA,NA,NA,8324,NA,NA
1/20/2019 12:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/20/2019,12,NA,NA,NA,NA,8325,NA,NA
1/20/2019 13:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/20/2019,13,NA,NA,NA,NA,8326,NA,NA
1/20/2019 14:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/20/2019,14,NA,NA,NA,NA,8327,NA,NA
1/20/2019 15:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/20/2019,15,NA,NA,NA,NA,8328,NA,NA
1/20/2019 16:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/20/2019,16,NA,NA,NA,NA,8329,NA,NA
1/20/2019 17:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/20/2019,17,NA,NA,NA,NA,8330,NA,NA
1/20/2019 18:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/20/2019,18,NA,NA,NA,NA,8331,NA,NA
1/20/2019 19:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/20/2019,19,NA,NA,NA,NA,8332,NA,NA
1/20/2019 20:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/20/2019,20,NA,NA,NA,NA,8333,NA,NA
1/20/2019 21:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/20/2019,21,NA,NA,NA,NA,8334,NA,NA
1/20/2019 22:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/20/2019,22,NA,NA,NA,NA,8335,NA,NA
1/20/2019 23:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/20/2019,23,NA,NA,NA,NA,8336,NA,NA
1/21/2019 0:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/21/2019,0,NA,NA,NA,NA,8337,NA,NA
1/21/2019 1:00,0,NA,NA,0,NA,NA,NA,NA,SP,1/21/2019,1,NA,NA,NA,NA,8338,NA,NA
1/21/2019 2:00,0,NA,NA,0,NA,NA,NA,NA,SP,1/21/2019,2,NA,NA,NA,NA,8339,NA,NA
1/21/2019 3:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/21/2019,3,NA,NA,NA,NA,8340,NA,NA
1/21/2019 4:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/21/2019,4,NA,NA,NA,NA,8341,NA,NA
1/21/2019 5:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/21/2019,5,NA,NA,NA,NA,8342,NA,NA
1/21/2019 6:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/21/2019,6,NA,NA,NA,NA,8343,NA,NA
1/21/2019 7:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/21/2019,7,NA,NA,NA,NA,8344,NA,NA
1/21/2019 8:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/21/2019,8,NA,NA,NA,NA,8345,NA,NA
1/21/2019 9:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/21/2019,9,NA,NA,NA,NA,8346,NA,NA
1/21/2019 10:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/21/2019,10,NA,NA,NA,NA,8347,NA,NA
1/21/2019 11:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/21/2019,11,NA,NA,NA,NA,8348,NA,NA
1/21/2019 12:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/21/2019,12,NA,NA,NA,NA,8349,NA,NA
1/21/2019 13:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/21/2019,13,NA,NA,NA,NA,8350,NA,NA
1/21/2019 14:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/21/2019,14,NA,NA,NA,NA,8351,NA,NA
1/21/2019 15:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/21/2019,15,NA,NA,NA,NA,8352,NA,NA
1/21/2019 16:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/21/2019,16,NA,NA,NA,NA,8353,NA,NA
1/21/2019 17:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/21/2019,17,NA,NA,NA,NA,8354,NA,NA
1/21/2019 18:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/21/2019,18,NA,NA,NA,NA,8355,NA,NA
1/21/2019 19:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/21/2019,19,NA,NA,NA,NA,8356,NA,NA
1/21/2019 20:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/21/2019,20,NA,NA,NA,NA,8357,NA,NA
1/21/2019 21:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/21/2019,21,NA,NA,NA,NA,8358,NA,NA
1/21/2019 22:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/21/2019,22,NA,NA,NA,NA,8359,NA,NA
1/21/2019 23:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/21/2019,23,NA,NA,NA,NA,8360,NA,NA
1/22/2019 0:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/22/2019,0,NA,NA,NA,NA,8361,NA,NA
1/22/2019 1:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/22/2019,1,NA,NA,NA,NA,8362,NA,NA
1/22/2019 2:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/22/2019,2,NA,NA,NA,NA,8363,NA,NA
1/22/2019 3:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/22/2019,3,NA,NA,NA,NA,8364,NA,NA
1/22/2019 4:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/22/2019,4,NA,NA,NA,NA,8365,NA,NA
1/22/2019 5:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/22/2019,5,NA,NA,NA,NA,8366,NA,NA
1/22/2019 6:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/22/2019,6,NA,NA,NA,NA,8367,NA,NA
1/22/2019 7:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/22/2019,7,NA,NA,NA,NA,8368,NA,NA
1/22/2019 8:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/22/2019,8,NA,NA,NA,NA,8369,NA,NA
1/22/2019 9:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/22/2019,9,NA,NA,NA,NA,8370,NA,NA
1/22/2019 10:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/22/2019,10,NA,NA,NA,NA,8371,NA,NA
1/22/2019 11:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/22/2019,11,NA,NA,NA,NA,8372,NA,NA
1/22/2019 12:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/22/2019,12,NA,NA,NA,NA,8373,NA,NA
1/22/2019 13:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/22/2019,13,NA,NA,NA,NA,8374,NA,NA
1/22/2019 14:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/22/2019,14,NA,NA,NA,NA,8375,NA,NA
1/22/2019 15:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/22/2019,15,NA,NA,NA,NA,8376,NA,NA
1/22/2019 16:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/22/2019,16,NA,NA,NA,NA,8377,NA,NA
1/22/2019 17:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/22/2019,17,NA,NA,NA,NA,8378,NA,NA
1/22/2019 18:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/22/2019,18,NA,NA,NA,NA,8379,NA,NA
1/22/2019 19:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/22/2019,19,NA,NA,NA,NA,8380,NA,NA
1/22/2019 20:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/22/2019,20,NA,NA,NA,NA,8381,NA,NA
1/22/2019 21:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/22/2019,21,NA,NA,NA,NA,8382,NA,NA
1/22/2019 22:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/22/2019,22,NA,NA,NA,NA,8383,NA,NA
1/22/2019 23:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/22/2019,23,NA,NA,NA,NA,8384,NA,NA
1/23/2019 0:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/23/2019,0,NA,NA,NA,NA,8385,NA,NA
1/23/2019 1:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/23/2019,1,NA,NA,NA,NA,8386,NA,NA
1/23/2019 2:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/23/2019,2,NA,NA,NA,NA,8387,NA,NA
1/23/2019 3:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/23/2019,3,NA,NA,NA,NA,8388,NA,NA
1/23/2019 4:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/23/2019,4,NA,NA,NA,NA,8389,NA,NA
1/23/2019 5:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/23/2019,5,NA,NA,NA,NA,8390,NA,NA
1/23/2019 6:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/23/2019,6,NA,NA,NA,NA,8391,NA,NA
1/23/2019 7:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/23/2019,7,NA,NA,NA,NA,8392,NA,NA
1/23/2019 8:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/23/2019,8,NA,NA,NA,NA,8393,NA,NA
1/23/2019 9:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/23/2019,9,NA,NA,NA,NA,8394,NA,NA
1/23/2019 10:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/23/2019,10,NA,NA,NA,NA,8395,NA,NA
1/23/2019 11:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/23/2019,11,NA,NA,NA,NA,8396,NA,NA
1/23/2019 12:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/23/2019,12,NA,NA,NA,NA,8397,NA,NA
1/23/2019 13:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/23/2019,13,NA,NA,NA,NA,8398,NA,NA
1/23/2019 14:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/23/2019,14,NA,NA,NA,NA,8399,NA,NA
1/23/2019 15:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/23/2019,15,NA,NA,NA,NA,8400,NA,NA
1/23/2019 16:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/23/2019,16,NA,NA,NA,NA,8401,NA,NA
1/23/2019 17:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/23/2019,17,NA,NA,NA,NA,8402,NA,NA
1/23/2019 18:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/23/2019,18,NA,NA,NA,NA,8403,NA,NA
1/23/2019 19:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/23/2019,19,NA,NA,NA,NA,8404,NA,NA
1/23/2019 20:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/23/2019,20,NA,NA,NA,NA,8405,NA,NA
1/23/2019 21:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/23/2019,21,NA,NA,NA,NA,8406,NA,NA
1/23/2019 22:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/23/2019,22,NA,NA,NA,NA,8407,NA,NA
1/23/2019 23:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/23/2019,23,NA,NA,NA,NA,8408,NA,NA
1/24/2019 0:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/24/2019,0,NA,NA,NA,NA,8409,NA,NA
1/24/2019 1:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/24/2019,1,NA,NA,NA,NA,8410,NA,NA
1/24/2019 2:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/24/2019,2,NA,NA,NA,NA,8411,NA,NA
1/24/2019 3:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/24/2019,3,NA,NA,NA,NA,8412,NA,NA
1/24/2019 4:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/24/2019,4,NA,NA,NA,NA,8413,NA,NA
1/24/2019 5:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/24/2019,5,NA,NA,NA,NA,8414,NA,NA
1/24/2019 6:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/24/2019,6,NA,NA,NA,NA,8415,NA,NA
1/24/2019 7:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/24/2019,7,NA,NA,NA,NA,8416,NA,NA
1/24/2019 8:00,0,NA,NA,0,NA,NA,NA,NA,SP,1/24/2019,8,NA,NA,NA,NA,8417,NA,NA
1/24/2019 9:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/24/2019,9,NA,NA,NA,NA,8418,NA,NA
1/24/2019 10:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/24/2019,10,NA,NA,NA,NA,8419,NA,NA
1/24/2019 11:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/24/2019,11,NA,NA,NA,NA,8420,NA,NA
1/24/2019 12:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/24/2019,12,NA,NA,NA,NA,8421,NA,NA
1/24/2019 13:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/24/2019,13,NA,NA,NA,NA,8422,NA,NA
1/24/2019 14:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/24/2019,14,NA,NA,NA,NA,8423,NA,NA
1/24/2019 15:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/24/2019,15,NA,NA,NA,NA,8424,NA,NA
1/24/2019 16:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/24/2019,16,NA,NA,NA,NA,8425,NA,NA
1/24/2019 17:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/24/2019,17,NA,NA,NA,NA,8426,NA,NA
1/24/2019 18:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/24/2019,18,NA,NA,NA,NA,8427,NA,NA
1/24/2019 19:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/24/2019,19,NA,NA,NA,NA,8428,NA,NA
1/24/2019 20:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/24/2019,20,NA,NA,NA,NA,8429,NA,NA
1/24/2019 21:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/24/2019,21,NA,NA,NA,NA,8430,NA,NA
1/24/2019 22:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/24/2019,22,NA,NA,NA,NA,8431,NA,NA
1/24/2019 23:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/24/2019,23,NA,NA,NA,NA,8432,NA,NA
1/25/2019 0:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/25/2019,0,NA,NA,NA,NA,8433,NA,NA
1/25/2019 1:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/25/2019,1,NA,NA,NA,NA,8434,NA,NA
1/25/2019 2:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/25/2019,2,NA,NA,NA,NA,8435,NA,NA
1/25/2019 3:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/25/2019,3,NA,NA,NA,NA,8436,NA,NA
1/25/2019 4:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/25/2019,4,NA,NA,NA,NA,8437,NA,NA
1/25/2019 5:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/25/2019,5,NA,NA,NA,NA,8438,NA,NA
1/25/2019 6:00,15,NA,NA,0,NA,NA,NA,NA,SP,1/25/2019,6,NA,NA,NA,NA,8439,NA,NA
